reviewId,text
ChZDSUhNMG9nS0VJQ0FnSUNBOWM3bmFBEAE,"It was really good. I have never had such good vegan food. The cream soda was delicious but way over priced for a tiny thing. Also, I loved the rangoon but they were also overpriced. 10$ for 3 tiny things. But otherwise the burger and gyro were relish."
ChZDSUhNMG9nS0VJQ0FnSUNnejctY1hREAE,Delicious
ChZDSUhNMG9nS0VJQ0FnSURBaS03eERREAE,"Vegan, interesting"
ChZDSUhNMG9nS0VJQ0FnSUNRMFB6aVd3EAE,
ChdDSUhNMG9nS0VJQ0FnSUN3b3FfVzlBRRAB,"Great service. Enlightened ambiance. Colorful vegan menu. I ordered takeout; however, I think they serve craft beer as well."
ChdDSUhNMG9nS0VJQ0FnSUNnaDhQbGd3RRAB,
ChdDSUhNMG9nS0VJQ0FnSURnbnB6and3RRAB,I'm so glad this restaurant exists! My fianceé and I would eat here constantly if we could! It's a small quaint place that's great for dinner dates. The seitan wings and any dessert are must haves!
ChZDSUhNMG9nS0VJQ0FnSUN3NjhITVFREAE,"The best vegan recipes I've had - more like great food that just happens to be vegan. Every dish was amazing, and it was so nice to have an entire menu to select from without being concerned about non-vegan ingredients. Worth the cost, 100%!"
ChZDSUhNMG9nS0VJQ0FnSURRdk1tVk5REAE,"Hands down the best vegan restaurant, and top 3 best restaurants in general, I have been to. From the decor, to the staff, to the food, and even cocktails, everything was so amazing. 10/10 doctors recommend."
ChdDSUhNMG9nS0VJQ0FnSUNBNGM2Q2p3RRAB,
ChZDSUhNMG9nS0VJQ0FnSUNBalozclRBEAE,The food is amazing!
ChZDSUhNMG9nS0VJQ0FnSURRcnNIQk13EAE,
ChdDSUhNMG9nS0VJQ0FnSUNnbnZuczBnRRAB,"Great vegan food. The skill level of the cooking is way beyond what we do at home. It's a great place to learn about vegan options, and delicious as well."
ChdDSUhNMG9nS0VJQ0FnSUNBci1lVXNnRRAB,"Modern Love is one of my favorite places in Omaha. The menu is eclectic and refreshing, food - delicious and ambiance - quaint. I recommend the Pineapple Coconut Pie, Kale Pesto Gnocchi, Hummus Platter and the Gyros. Yum! Will definitely be back for more."
ChZDSUhNMG9nS0VJQ0FnSURBbU5DbU1BEAE,Exactly what it should be.
ChdDSUhNMG9nS0VJQ0FnSUNnenV1ZWh3RRAB,
ChdDSUhNMG9nS0VJQ0FnSUNBLXNpSWhnRRAB,"Loved it!!! Best vegan mac and cheese I've ever had. Service was great. It would be best to book ahead, from what I saw this place regularly fills up with locals."
ChdDSUhNMG9nS0VJQ0FnSUNBODZqZ2pnRRAB,"Incredible vegan food, right here in Omaha."
ChZDSUhNMG9nS0VJQ0FnSURnNXZUclJREAE,Great food!
ChdDSUhNMG9nS0VJQ0FnSUN3aGVhZzBBRRAB,I highly recommend this place. Great food and friendly staff! Even if you are a meat eater you should definitely try it.
ChdDSUhNMG9nS0VJQ0FnSURneTRlSGh3RRAB,Great vegan dishes.
ChZDSUhNMG9nS0VJQ0FnSURnamR2RVdBEAE,
ChZDSUhNMG9nS0VJQ0FnSUNBOEpYYWRREAE,Great atmosphere! wonderful little out of the way hidden gem
ChZDSUhNMG9nS0VJQ0FnSUN3dWJuZWFBEAE,
ChdDSUhNMG9nS0VJQ0FnSURnb09ERmtBRRAB,I absolutely love Modern Love!! The options are amazing! The food is so creative! You can tell they put a lot of thought and effort behind each dish. Expensive but worth it. I haven't disliked anything on their menu.
ChZDSUhNMG9nS0VJQ0FnSURBaDhYV05REAE,"Best food in the area. The restaurant will make you wish you were vegan, even if you're a meat lover. Balanced, plant based meals that leave you satisfied and coming back for more."
ChZDSUhNMG9nS0VJQ0FnSUNndThyT1J3EAE,
ChdDSUhNMG9nS0VJQ0FnSUNROEtfQjR3RRAB,"Best vegan resteraurant in town!  Ok, it's the only vegan resteraurant in town...but it could compete with any place in Seattle or Portland.
I would recommend a reservation on Friday or Saturday.  The place is rather small and always packed on the weekends  (which I admit - I wasn't expecting)."
ChdDSUhNMG9nS0VJQ0FnSUNnMlB5aHRnRRAB,"If you need vegan, this is the place. I'm an omnivore, but I still thought the food was good. Very pricey though, especially if you don't need the veganness."
ChZDSUhNMG9nS0VJQ0FnSURRM3B2LUVREAE,hell yeah
ChdDSUhNMG9nS0VJQ0FnSUNBOWNUY2h3RRAB,Fantastic vegetarian restaurant.   Make a reservation beforehand.   You will not be disappointed in the food!
ChdDSUhNMG9nS0VJQ0FnSUNnOTVXeF9RRRAB,No meat? No problem! I love meat and the fact that there is none here doesn't matter to me. This place is amazing.
ChZDSUhNMG9nS0VJQ0FnSUN3OU1iX2NREAE,The service and food was great! As a meat eater I still found a number of things on the menu that I was interested in and everything we had was delicious!!
ChZDSUhNMG9nS0VJQ0FnSURRc283N0V3EAE,"Had a wonderful kale salad and service was friendly. But the tables were a little too close for comfort and I feel the pricing is too high for Omaha. I realize the chef is outstanding, and ingredients were perfect freshness, but just sayin. However it was packed so if the market bears the pricing maybe it's ok."
ChZDSUhNMG9nS0VJQ0FnSURBdE56Zlh3EAE,
ChdDSUhNMG9nS0VJQ0FnSURRaHAta3lBRRAB,"I loved this place. First of all a Vegan place in Midwest., rarest thing to see. Second me being almost vegan(excluding dairy) loved the idea. Third seeing great reviews gave positive vibes. We went and ordered couple of dishes. The food is close to Indian food presented in American style. Place is small but didn't bother us much. Friendly service. One more thing every body said about is main course, however even the hot chocolate tasted great there. Price was a little higher end for me,but with the taste, yeah it is worth.."
ChdDSUhNMG9nS0VJQ0FnSURBcWRxTHFnRRAB,
ChdDSUhNMG9nS0VJQ0FnSUNBbC1HRmlnRRAB,
ChZDSUhNMG9nS0VJQ0FnSUN3dEltMFBnEAE,"Delicious, vegan/ vegetarian food, yummy deserts."
ChZDSUhNMG9nS0VJQ0FnSURBMTZMcUNBEAE,The food is perfect and all of the staff members are awesome!
ChdDSUhNMG9nS0VJQ0FnSUNBOWJ6WW5RRRAB,"I adore Modern Love, and I have since my very first time there. I have a dairy allergy, and this is the only restaurant in Omaha that I can eat at without worrying about accidentally being served dairy.

Back when they first opened they didn't serve alcohol, but now they have a limited selection of beers, wines, and cocktails. I was not impressed with the rosé I had with my dinner, but the food was incredible. I had the chana masala, and the portion was so generous that I got three whole meals out of it.

When we were packing up our leftovers, our two leftover seitan ""wings"" (totally delicious, BTW) fell on the floor. Our waitress noticed and the kitchen made up a whole new order for us to take home! I was really impressed with that little touch of kindness. And oh my goodness, the desserts...they are ridiculously good. ALL OF THEM. I've never had a bad experience or a bad meal here."
ChdDSUhNMG9nS0VJQ0FnSURnNllXejVRRRAB,"This delicious haunt is not only appealing to those who are vegan, but anybody looking for a quality meal with locally sourced ingredients and a fresh approach to some classic dishes. My personal favorite are the huevos rancheros. The tofu has a wonderful texture and everything is extremely flavorful, including the cherry tomatoes that come on the side. You really can't go wrong at this place. Bring a friend, have a mimosa, and enjoy the great tunes on this awesome place's soundtrack."
ChdDSUhNMG9nS0VJQ0FnSURBMFlTOTFRRRAB,Fantastic vegan restaurant I went to with a large group of friends.  The pot pie is to die for as are the desserts.
ChZDSUhNMG9nS0VJQ0FnSUNnazZYTUxBEAE,
ChdDSUhNMG9nS0VJQ0FnSURRX3NxWjhnRRAB,
ChZDSUhNMG9nS0VJQ0FnSUNRZ2V2bVdREAE,
ChZDSUhNMG9nS0VJQ0FnSUNnOGNlREZREAE,
ChdDSUhNMG9nS0VJQ0FnSURRNkp5Y2hnRRAB,"Food was full of flavor and had wonderful texture. We ordered the Farmer's Market Shepards Pie, the Modern Cheeseburger, Pear and Fig Pie, and the Fat Elvis Pie. This restaurant makes me want to go vegan!!"
ChdDSUhNMG9nS0VJQ0FnSUNBLWRxQTVBRRAB,
ChdDSUhNMG9nS0VJQ0FnSUNBaTRHMTR3RRAB,This is hands down my favorite restaurant in Omaha. Always a great menu and it changes frequently.
ChdDSUhNMG9nS0VJQ0FnSUNRNzZmb3Z3RRAB,Superb
ChZDSUhNMG9nS0VJQ0FnSUN3MFlpLVhnEAE,
ChdDSUhNMG9nS0VJQ0FnSUNnODd1Vm53RRAB,
ChZDSUhNMG9nS0VJQ0FnSUNnbHJPU01BEAE,"Fantastic comfort food whether you are vegan or not. If you come on the weekend, make reservations as the place is small and popular."
ChZDSUhNMG9nS0VJQ0FnSURnOV8zaVJ3EAE,"Great food, and good atmosphere, just be sure to make reservations."
ChZDSUhNMG9nS0VJQ0FnSUNBenRISFVBEAE,
ChdDSUhNMG9nS0VJQ0FnSURRaDd1QWxRRRAB,Amazing Vegan food with a rotating menu.
ChZDSUhNMG9nS0VJQ0FnSUNncnAzVGJ3EAE,"Fantastic!  Friday, August 19, 2016 5pm reservations to celebrate my 65th and my daughter's birthday...arriving during a drenching summer rainstorm...great experience!

As a writer and transitioner to a more vegan way, as well as being quite plump, it was my first visit;  and I was so happily surprised with the unique intimate space, colorful...yet even more perky and colorful were the savory & satisfying dishes we chose.  Mine was the Seitan BBQ Cookout.  Visual and culinary art!

From beer, appetizers, entrees, to the most heavenly vegan-chocolate-cheesecake---no dairy cheese but even better.  The four of us had fun, ate like healthy royalty, and were spoiled by efficient and friendly service.
Reservations or takeout, this cozy and cheerful establishment is a real gem in Omaha. ♡"
ChdDSUhNMG9nS0VJQ0FnSURReDdmWG9RRRAB,"Breakfast was great, definitely recommend!"
ChdDSUhNMG9nS0VJQ0FnSURRb3RfbThBRRAB,Food was really good and the server was very nice.
ChZDSUhNMG9nS0VJQ0FnSURBZ1lIU0hnEAE,"I wasn't really interested in the motivation behind this place. I love eating meat, dairy, eggs, and I feel okay towards vegetables. I laughed out loud when someone first proposed I eat here. I disliked the angle on this place and the clientele that I believed it was designed to attract. I don't have arm tattoos, listen to and brag about underground music, have out of the norm piercings, wear deep-Vs, ride a bike, have a beard, or wear plaid ever.

That being said, this restaurant is fantastic and worthy of all the praise it's been getting. The veggie burger is, as another review wrote, ""very scrumptious"".  It was nicely crusted on the outside and not a pureed mash in the middle and instead nicely textured. The curried falafel with rice pilaf was one of the best chickpea concoctions I've ever had. Mac & Shew? Don't think about it twice, just get it and be ready to woof it down. I can't say anything about drink, salad, and dessert quality.

The interior is lovingly decorated with light artwork and seasonal table decorations. The staff is attentive, friendly, and ready to explain any questions you might have, even if you have a lot of them since you don't know anything about cashew butter, seitan, tofu, or kale. Parking can be tight and the space inside is close, so there's no need to yell like you're in a sports bar.

If you're thinking that you're at least a little open-minded and less of a jerk than you actually are, give it a shot and hopefully you'll be overwhelmingly pleasantly surprised like I was. Way to go Modern Love!"
ChZDSUhNMG9nS0VJQ0FnSURncFlqaFVnEAE,"Modern Love has fantastic food made from high-quality, local ingredients. Everything is fresh, homemade, and delicious. Oh, and it's vegan. That can just be a side note because it's amazingly tasty food that will appeal to omnivores as well as vegetarians of all types. The only downside of Modern Love is the tiny, cramped atmosphere. It is a lovely space, but much too small for a quiet dinner. Also, reservations are a must! I hope that they continue to grow and expand. I could then happily give 5 stars."
ChdDSUhNMG9nS0VJQ0FnSUNRcV9YN3Z3RRAB,Disappointing
ChZDSUhNMG9nS0VJQ0FnSUNBM3BQakdREAE,
ChdDSUhNMG9nS0VJQ0FnSUNRMkxieXRBRRAB,"Good food, excellent service. But the parking lot is a mess, and tables and chairs are awkwardly stuffed into each room. Our meal was also three times more expensive than any other place I've ever eaten in Omaha. It's not a bad place to eat, but not worth the hassles."
ChZDSUhNMG9nS0VJQ0FnSURReVlyeWJnEAE,
ChZDSUhNMG9nS0VJQ0FnSUNnOVBQbkZREAE,
ChZDSUhNMG9nS0VJQ0FnSUN3a2RHNWZBEAE,
ChZDSUhNMG9nS0VJQ0FnSUNBdXNHeVNnEAE,"I and a friend ordered a Modern Cheeseburger that consisted of a lentil patty, smoky cashew cheddar, dill pickles, tomato, whole wheat bun, fatty fries, miso ketchup. When our plates arrived everything looked very tasty and then when I took a bite the lentil patty squeezed out of the sides and oozed out onto my finger's and fell onto my plate. I was expecting a patty that was firm and not soft. It also was a red color and looked like a raw hamburger. The flavor was very bland and the only thing that tasted some what eatable was the bun, but even it was too hard. It also had lettuce that was not fresh and was wilted. The potato's that came with it where cut to thick and even the root-beer drink we ordered didn't taste right. We had a pitcher of water at our table and there was no ice in it and it tasted like tap water. It is a small place and the seating was very limited and the tables were too close together. I told the lady that served us that the food didn't taste good and she told us she appreciated the feedback and would let the cook know. No apologize at all. I have been vegetarian for 15 yrs and I have ate countless veggie burgers and what was served to us was not a burger. We should have just left after the first bite of our food and not paid almost $50 dollars for the worst meal I have ever had. Both of us suffered from sick stomachs for several hours after eating part of the burgers. I was really expecting a good meal based on the reviews I read but had a completely opposite experience,"
ChZDSUhNMG9nS0VJQ0FnSURBNUxqT093EAE,Can't rave enough about this place. I've been dreaming about the delicious food since I went. Follow them on Facebook for drool-worthy photos that will surely make you secure a reservation.
ChZDSUhNMG9nS0VJQ0FnSURnLTRyd2VnEAE,"Fantastic food and excellent service. I highly recommend the wings. My wife owns most of the proprietor's cookbooks, and after we informed the hostess of this, we were delighted to have Isa Chandra Moskowitz deliver our dinner herself. We will definitely be dining here again!"
ChdDSUhNMG9nS0VJQ0FnSUNBb19XcDJ3RRAB,
ChZDSUhNMG9nS0VJQ0FnSURneDhUT2RnEAE,
ChdDSUhNMG9nS0VJQ0FnSUNRcGNYVS1BRRAB,"Poor customer service.  No hours posted

I arrived early.  At least 4 employees looked out the window and immediately looked away instead of offering  assistance."
ChdDSUhNMG9nS0VJQ0FnSUNnd2F5eXhnRRAB,"Amazing! We started with hummus, which is such a simple dish, yet Modern Love elevated it into a really wonderful appetizer with a few simple touches. For an entree I tried gnocchi; this is generally served as a heavier plate with sauce, like a pasta dish, but Modern Love's version was more like a delicious soup, comfort food with a fresh lemon taste - it was fantastic, I've never had anything like it, and I can't wait to return. My dinning partners had an Indian dish and their Mac and Cheese - both were superb. We split a ""cheesecake"" for desert and we're delighted. Modern Love has elevated vegan dining to more than a ""style"" of dining or a life choice - they stand on their own amongst the best restaurants in Omaha."
ChdDSUhNMG9nS0VJQ0FnSUNBcEkydXFBRRAB,
ChZDSUhNMG9nS0VJQ0FnSUNna00tRGNREAE,Every single bite was delicious.
ChZDSUhNMG9nS0VJQ0FnSURBbEoyNUV3EAE,
ChZDSUhNMG9nS0VJQ0FnSUN3dDhyVkNnEAE,"Let me start with I am not a vegan, nor a vegetarian. My wife made plans to meet others here and I went along not knowing what to expect.  What I found was one of the best tasting meals I have had in a long time. I had a bean/quinoa burger followed by a mojito cheesecake and both were out of this world! I will definitely be back."
ChdDSUhNMG9nS0VJQ0FnSURRcHBfM3RRRRAB,
ChZDSUhNMG9nS0VJQ0FnSURnek5PYVlnEAE,"I am a born vegetarian. I travel for work quite frequently and I like to explore vegan/vegetarian restaurants while traveling so that I can eat healthy and also support these restaurants. While in Omaha, I was looking for such restaurants and the only one that I could find online was Modern Love.

To be honest, I wasn't sure how it would be and what to expect, but I still gave it a try. Finding the restaurant wasn't hard, the GPS was able to take me there easily. The restaurant is inside what looks like a small warehouse or car repair shop at an intersection. The parking could be a problem on a busy evening, as it is shared with another restaurant. The interior is modern and casual, but they have limited seating, so reservations are recommended.

I order the soup of the day, which was a creamy potato peas soup with fresh potato chips on top...absolutely delightful and tasty! I order the Island burger for the main course, which was very scrumptious! The fries were fresh made and every ingredient in the burger was bursting with freshness and flavor! What a treat to my taste buds!

I would go again and try other items on the menu. The fresh and healthy food should appeal to anyone, including carnivores. Highly recommended!"
ChZDSUhNMG9nS0VJQ0FnSUN3cGNpd2RnEAE,It's so good I actually decided to write a review for something. 😱😱😱😱
